Data_Source,legal_entity_id,legal_edrpou_id,legal_title,legal_lat,legal_lng,Distance,division_id,division_name,division_type,division_phone,division_email,residence_area,residence_gromada_name,residence_gromada_koatuu,residence_region,residence_settlement_type,residence_settlement,residence_settlement_koatuu,residence_addresses,location,sdp_lat,sdp_lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,hf_type,,
NHSU Dataset,e3f5d14f-f5f3-4377-bdd5-25356c6b685d,ID_38802559,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1 М. КРОПИВНИЦЬКОГО КРОПИВНИЦЬКОЇ МІСЬКОЇ РАДИ,48.508471,32.278849,2.166822953,bc59f5e8-357d-4f6b-af74-073b307c894d,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 8,Амбулаторія,tel:+380980115659,kzmsd@ukr.net,КІРОВОГРАДСЬКА,КРОПИВНИЦЬКА,3510100000,NULL,місто,КРОПИВНИЦЬКИЙ,3510100000,"КІРОВОГРАДСЬКА область, місто Кропивницький, вулиця Миколи Левитського, 71/24",0101000000ED9925016A22404033C4B12E6E434840,48.5268,32.26886,UA35,Kirovohradska,UA3504,Kropyvnytskyi,UA3504021,Kropyvnytskyi,UA3504021001,Kropyvnytskyi,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,0.039841203,9362af36-19c0-4763-b2a9-15c5db022d15,ІВАНИЧІВСЬКА АЗПСМ,Амбулаторія,tel:+380337221238,ivan-azpsm@ukr.net,ВОЛИНСЬКА,ІВАНИЧІВСЬКА,721155100,ІВАНИЧІВСЬКИЙ,смт,ІВАНИЧІ,721155100,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, смт. ІВАНИЧІ, вулиця Грушевського, 45",0101000000096CCEC133593840A583F57F0E514940,50.633255,24.348446,UA07,Volynska,UA0702,Volodymyrskyi,UA0702007,Ivanychivska,UA0702007001,Ivanychi,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,8.172533994,5968e6cd-a848-4e87-b0f6-50f2d99e927c,ПАВЛІВСЬКА АЗПСМ,Амбулаторія,tel:+380680218858,pavlivckaazpcm@gmail.com,ВОЛИНСЬКА,ПАВЛІВСЬКА,721183800,ІВАНИЧІВСЬКИЙ,село,ПАВЛІВКА,721183801,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, село ПАВЛІВКА, вулиця Незалежності, 38",01010000002DB29DEFA77638401CEBE2361A504940,50.6258,24.4635,UA07,Volynska,UA0702,Volodymyrskyi,UA0702017,Pavlivska,UA0702017001,Pavlivka,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,22.98732811,d5277922-3c36-4e50-9f06-3ea62c8983d2,ПОРОМІВСЬКА АЗПСМ,Амбулаторія,tel:+380964307611,doktor16111952@rambler.ru,ВОЛИНСЬКА,ПОРОМІВСЬКА,721184400,ІВАНИЧІВСЬКИЙ,село,ПОРОМІВ,721184401,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, село ПОРОМІВ, вулиця Сонячна, 9",0101000000DAE6C6F484153840B95164ADA1604940,50.754934,24.08406,UA07,Volynska,UA0702,Volodymyrskyi,UA0702019,Poromivska,UA0702019001,Poromiv,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,14.27755639,57033e4e-be18-4a0b-9661-2da3ff0d5406,РИКОВИЧІВСЬКА АЗПСМ,Амбулаторія,"tel:+380979187348, +380337221238",nastia.mykytyuk1995@gmail.com,ВОЛИНСЬКА,ПАВЛІВСЬКА,721183800,ІВАНИЧІВСЬКИЙ,село,РИКОВИЧІ,721185601,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, село РИКОВИЧІ, вулиця Центральна, 64а",01010000003EE8D9ACFA8C3840FE65F7E461514940,50.6358,24.5507,UA07,Volynska,UA0702,Volodymyrskyi,UA0702017,Pavlivska,UA0702017014,Rykovychi,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,10.11558986,b646cae2-c1af-4129-b451-f72c6e384075,СТАРОПОРИЦЬКА АЗПСМ,Амбулаторія,tel:+380987264382,porytsk_ambulatoria@ukr.net,ВОЛИНСЬКА,ПАВЛІВСЬКА,721183800,ІВАНИЧІВСЬКИЙ,село,СТАРИЙ ПОРИЦЬК,721187901,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, село СТАРИЙ ПОРИЦЬК, вулиця Молодіжна, 3",0101000000F84F3750E07D38400989B48D3F514940,50.634752,24.491704,UA07,Volynska,UA0702,Volodymyrskyi,UA0702017,Pavlivska,UA0702017016,Staryi Porytsk,Ambulotory,,
NHSU Dataset,e6aa7d0c-82ae-407c-9aac-7030cd7260c0,ID_38692240,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,50.633599,24.348288,0.034172786,f4d66af6-9a09-4195-a972-844b4c04bf89,ЧЕРГОВИЙ КАБІНЕТ ПРИ ІВАНИЧІВСЬКІЙ АЗПСМ,Амбулаторія,tel:+380976274439,ivan-azpsm@ukr.net,ВОЛИНСЬКА,ІВАНИЧІВСЬКА,721155100,ІВАНИЧІВСЬКИЙ,смт,ІВАНИЧІ,721155100,"ВОЛИНСЬКА область, ІВАНИЧІВСЬКИЙ район, смт. ІВАНИЧІ, вулиця Грушевського, 45",010100000029ED0DBE30593840454772F90F514940,50.6333,24.3484,UA07,Volynska,UA0702,Volodymyrskyi,UA0702007,Ivanychivska,UA0702007001,Ivanychi,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,7.750891936,8b0646f7-22e0-4754-8ef0-6ed873140ce9,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.БАТЬКИ,Філія (інший відокремлений підрозділ),tel:+380664524116,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,село,БАТЬКИ,5321380701,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село БАТЬКИ, вулиця Молодіжна, 1",0101000000A27F828B1549414086E5CFB705034940,50.023612,34.57097,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035003,Batky,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,4.764006642,2e67c405-408e-4c22-953e-967aa1bfd004,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.ЗАЇЧЕНЦІ,Філія (інший відокремлений підрозділ),tel:+380997816117,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,село,ЗАЇЧЕНЦІ,5321384805,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село ЗАЇЧЕНЦІ, вулиця 40-річчя Перемоги, 8 А",0101000000910BCEE0EF474140317C444C89FE4840,49.988565,34.562008,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035015,Zaichentsi,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,2.554075882,840fc799-2fe6-4c62-a9f7-ff9ac00e89a0,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.МАЛІ БУДИЩА,Філія (інший відокремлений підрозділ),tel:+380992624987,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,село,МАЛІ БУДИЩА,5321383601,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село МАЛІ БУДИЩА, вулиця Молодіжна, 5 А",0101000000B6847CD0B34D4140DA20938C9CFD4840,49.98134,34.60705,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035023,Mali Budyshcha,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,2.650329556,81bf201f-3e1f-4b8d-9dfa-5ed381f19a2a,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.МІСЬКІ МЛИНИ,Філія (інший відокремлений підрозділ),tel:+380952236145,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,село,МІСЬКІ МЛИНИ,5321355405,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село МІСЬКІ МЛИНИ, вулиця Травнева, 19",0101000000CBA145B6F35141400CC85EEFFEF84840,49.94528,34.64025,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035025,Miski Mlyny,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,68.95948256,576ebfd9-228b-4975-8c86-9d8ec394eb43,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.ПОПІВКА,Філія (інший відокремлений підрозділ),tel:+380992183171,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,КАРЛІВСЬКА,5321610100,ПОЛТАВСЬКИЙ,село,ПОПІВКА,5321683801,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село ПОПІВКА, вулиця Жовтнева, 25",0101000000FBE769C0204B414034BA83D899FC4840,49.4616439,35.183453,UA53,Poltavska,UA5308,Poltavskyi,UA5308011,Karlivska,UA5308011009,Popivka,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,13.6032936,e8405c7d-4804-4a39-90fa-774f2221a4c1,МЕДИЧНИЙ ПУНКТ ТИМЧАСОВОГО БАЗУВАННЯ С.ЧОВНО-ФЕДОРІВКА,Філія (інший відокремлений підрозділ),tel:+380668852055,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,село,ЧОВНО-ФЕДОРІВКА,5321387201,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село ЧОВНО-ФЕДОРІВКА, вулиця Центральна, 17",01010000001D90847D3B374140996379573D004940,50.001872,34.431503,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035030,Chovno-Fedorivka,Ambulotory,,
NHSU Dataset,ed60aaef-83c5-4a5f-988c-e906822d3731,ID_43772207,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОПІШНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ,49.958418,34.609342,1.457515045,a54e3c8b-6654-426a-aa20-9a036f2ba810,ОПІШНЯНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380664939901,opishnya_centr_pmsd@ukr.net,ПОЛТАВСЬКА,ОПІШНЯНСЬКА,5321355400,ПОЛТАВСЬКИЙ,смт,ОПІШНЯ,5321355400,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, смт. ОПІШНЯ, вулиця Нова, 54",0101000000EC51B81E854B414052499D8026FA4840,49.9543,34.59,UA53,Poltavska,UA5308,Poltavskyi,UA5308035,Opishnianska,UA5308035001,Opishnia,Ambulotory,,
NHSU Dataset,ee176019-7c2d-446c-a068-ce13f38bd313,ID_37735597,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М.ПАВЛОГРАДА ПАВЛОГРАДСЬКОЇ МІСЬКОЇ РАДИ,48.53198,35.865199,0.002379768,79565975-9023-485b-8204-50b99f63e69a,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 1,Місце провадження діяльності,tel:+380503263724,cpmsp.vzveno.pavl@gmail.com,ДНІПРОПЕТРОВСЬКА,ПАВЛОГРАДСЬКА,1212400000,NULL,місто,ПАВЛОГРАД,1212400000,"ДНІПРОПЕТРОВСЬКА область, місто ПАВЛОГРАД, вулиця Соборна, 115",0101000000213EB0E3BFEE41409483D90418444840,48.531983,35.865231,UA12,Dnipropetrovska,UA1212,Pavlohradskyi,UA1212007,Pavlohradska,UA1212007001,Pavlohrad,Ambulotory,,
NHSU Dataset,ee176019-7c2d-446c-a068-ce13f38bd313,ID_37735597,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М.ПАВЛОГРАДА ПАВЛОГРАДСЬКОЇ МІСЬКОЇ РАДИ,48.53198,35.865199,7.071482954,25c59a76-9584-4bd4-b00f-fe3910e7f904,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 5,Місце провадження діяльності,tel:+380503263724,cpmsp.vzveno.pavl@gmail.com,ДНІПРОПЕТРОВСЬКА,ПАВЛОГРАДСЬКА,1212400000,NULL,місто,ПАВЛОГРАД,1212400000,"ДНІПРОПЕТРОВСЬКА область, місто ПАВЛОГРАД, вулиця Днiпровська, 585",0101000000E8BCC62E51F9414073BED87BF13F4840,48.499557,35.94779,UA12,Dnipropetrovska,UA1212,Pavlohradskyi,UA1212007,Pavlohradska,UA1212007001,Pavlohrad,Ambulotory,,
NHSU Dataset,ee43660c-6b42-4343-a557-05594e4e7810,ID_20764314,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОРОЗДІЛЬСЬКА МІСЬКА ЛІКАРНЯ НОВОРОЗДІЛЬСЬКОЇ МІСЬКОЇ РАДИ,49.474504,24.129058,2.073100754,7f74fb3b-b554-48a2-9df0-a267a7416434,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ С. БЕРЕЗДІВЦІ,Амбулаторія,tel:+380937271153,oyavorska153@icloud.com,ЛЬВІВСЬКА,НОВОРОЗДІЛЬСЬКА,4610800000,СТРИЙСЬКИЙ,село,БЕРЕЗДІВЦІ,4623080401,"ЛЬВІВСЬКА область, СТРИЙСЬКИЙ район, село БЕРЕЗДІВЦІ, вулиця Травнева, 11а",01010000002E39EE940E263840A702EE79FEBA4840,49.460891,24.14866,UA46,Lvivska,UA4610,Stryiskyi,UA4610015,Novorozdilska,UA4610015003,Berezdivtsi,Ambulotory,,
NHSU Dataset,ee43660c-6b42-4343-a557-05594e4e7810,ID_20764314,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОРОЗДІЛЬСЬКА МІСЬКА ЛІКАРНЯ НОВОРОЗДІЛЬСЬКОЇ МІСЬКОЇ РАДИ,49.474504,24.129058,4.683957485,20adee46-6d68-448d-b623-364fe28b1d5c,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ СМТ. РОЗДІЛ,Амбулаторія,tel:+380636480094,amb.rozdil@gmail.com,ЛЬВІВСЬКА,НОВОРОЗДІЛЬСЬКА,4610800000,СТРИЙСЬКИЙ,смт,РОЗДІЛ,4623055400,"ЛЬВІВСЬКА область, СТРИЙСЬКИЙ район, смт. РОЗДІЛ, вулиця Миру, 14",010100000017BB7D5699113840D238D4EFC2BA4840,49.459074,24.068746,UA46,Lvivska,UA4610,Stryiskyi,UA4610015,Novorozdilska,UA4610015002,Rozdil,Ambulotory,,
NHSU Dataset,ee43660c-6b42-4343-a557-05594e4e7810,ID_20764314,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОРОЗДІЛЬСЬКА МІСЬКА ЛІКАРНЯ НОВОРОЗДІЛЬСЬКОЇ МІСЬКОЇ РАДИ,49.474504,24.129058,1.038445469,fffdf92d-4e0f-4bca-8af9-ecbfd9112c24,ВІДДІЛЕННЯ ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ,Філія (інший відокремлений підрозділ),tel:+380326130066,novrozml@ukr.net,ЛЬВІВСЬКА,НОВОРОЗДІЛЬСЬКА,4610800000,NULL,місто,НОВИЙ РОЗДІЛ,4610800000,"ЛЬВІВСЬКА область, місто НОВИЙ РОЗДІЛ, вулиця ВИННИЧЕНКА, 37",010100000016FBCBEEC9233840C05B2041F1BB4840,49.4683,24.1398,UA46,Lvivska,UA4610,Stryiskyi,UA4610015,Novorozdilska,UA4610015001,Novyi Rozdil,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.107090332,c2e307da-f462-4715-82dc-1fa7be3331fe,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №1,Амбулаторія,tel:+380735371560,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Рональда Рейгана (АЗПСМ 1), 19",01010000005C5A0D897B983E404774CFBA46414940,50.509971,30.595635,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.009809729,99a2e972-2623-4d49-919e-570ff4d1d602,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №2,Амбулаторія,tel:+380735371560,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Рональда Рейгана (АЗПСМ 2), 19",01010000005A83F755B9983E40768A558330414940,50.509293,30.596578,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,1.183008688,5598c15a-e453-4dac-b5e2-53d1f845e2f7,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №3,Амбулаторія,tel:+380735371560,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Радосинська, 18",01010000008198840B79943E402AFD84B35B414940,50.510611,30.579972,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.009809729,ad285d1f-5651-4c2e-88a0-7ff3011746c7,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №4,Амбулаторія,tel:+380735371560,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Рональда Рейгана (АЗПСМ 4), 19",01010000005A83F755B9983E40768A558330414940,50.509293,30.596578,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.013055358,53a4ef7c-317c-49aa-8874-a750ac06ab40,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №5,Амбулаторія,tel:+380735371560,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Рональда Рейгана (АЗПСМ 5), 19",01010000009FC728CFBC983E40BD361B2B31414940,50.509313,30.596631,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.505442086,7aec1772-27a6-4b64-94a0-d6e2811defcd,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №6,Амбулаторія,tel:+380445150067,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, вулиця Бальзака Оноре, 22",0101000000AF3E1EFAEE963E4082E15CC30C414940,50.508202,30.589584,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
NHSU Dataset,ef2ecce7-d933-413d-9289-7a7d4967955d,ID_21467676,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА,50.509206,30.596555,0.800725395,34b13bc8-6214-42ea-9e2f-52f5437418c0,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ №8,Амбулаторія,tel:+380637850839,desnacpmsd2@kyivcity.gov.ua,М.КИЇВ,КИЇВ,8000000000,NULL,місто,КИЇВ,8000000000,"М.КИЇВ, місто КИЇВ, проспект Червоної Калини (АЗПСМ 8), 18 -А",0101000000FF428F183D9B3E40789CA223B9404940,50.50565,30.606401,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,Ambulotory,,
